#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.56,1.78
2,1000,0.57,3.54
4,1000,0.57,7.05
8,1000,0.57,14.09
16,1000,0.66,24.35
32,1000,0.71,44.79
64,1000,0.82,77.58
128,1000,0.93,137.08
256,1000,1.16,220.41
512,1000,1.00,511.73
1024,1000,1.45,705.00
2048,1000,1.89,1082.55
4096,1000,2.84,1443.29
8192,1000,3.13,2613.22
16384,1000,3.53,4637.47
32768,1000,4.41,7435.62
65536,640,6.31,10379.28
131072,320,9.48,13830.25
262144,160,17.92,14629.47
524288,80,36.99,14174.28
1048576,40,93.83,11175.52
2097152,20,208.04,10080.67
4194304,10,409.47,10243.36
8388608,5,897.14,9350.43
16777216,2,3375.44,4970.38
33554432,1,8456.63,3967.82
67108864,1,17078.51,3929.43
134217728,1,34085.08,3937.73
268435456,1,67984.39,3948.49
