#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.53,0.00
1,1000,0.63,1.59
2,1000,0.63,3.15
4,1000,0.64,6.25
8,1000,0.62,12.81
16,1000,0.67,23.81
32,1000,0.78,41.17
64,1000,0.90,71.03
128,1000,1.04,122.94
256,1000,1.21,211.67
512,1000,1.12,455.37
1024,1000,1.40,730.96
2048,1000,1.73,1183.95
4096,1000,2.61,1568.84
8192,1000,3.31,2471.91
16384,1000,3.45,4753.17
32768,1000,4.93,6644.86
65536,640,6.11,10717.45
131072,320,11.15,11757.58
262144,160,19.14,13696.26
524288,80,39.13,13397.42
1048576,40,92.13,11381.27
2097152,20,211.33,9923.79
4194304,10,407.58,10290.63
8388608,5,890.93,9415.57
16777216,2,3233.85,5188.00
33554432,1,8443.35,3974.07
67108864,1,17063.97,3932.78
134217728,1,34019.34,3945.34
268435456,1,67978.67,3948.82
