#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.55,0.00
1,1000,0.60,1.66
2,1000,0.60,3.32
4,1000,0.61,6.61
8,1000,0.60,13.30
16,1000,0.64,24.96
32,1000,0.76,42.38
64,1000,0.86,74.48
128,1000,1.01,126.48
256,1000,1.20,213.65
512,1000,1.12,455.26
1024,1000,1.54,665.67
2048,1000,1.79,1143.18
4096,1000,2.74,1492.73
8192,1000,3.33,2456.86
16384,1000,3.53,4639.05
32768,1000,5.14,6370.94
65536,640,6.25,10481.48
131072,320,11.47,11426.53
262144,160,19.97,13125.22
524288,80,40.19,13045.30
1048576,40,96.22,10898.05
2097152,20,216.07,9705.93
4194304,10,406.64,10314.48
8388608,5,894.56,9377.40
16777216,2,3248.31,5164.91
33554432,1,8503.44,3945.98
67108864,1,17046.37,3936.84
134217728,1,34078.43,3938.50
268435456,1,68120.09,3940.62
