#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.61,1.64
2,1000,0.62,3.25
4,1000,0.61,6.53
8,1000,0.61,13.09
16,1000,0.63,25.56
32,1000,0.73,43.75
64,1000,0.76,83.82
128,1000,0.78,164.49
256,1000,1.04,245.43
512,1000,1.02,501.09
1024,1000,1.39,739.11
2048,1000,1.83,1118.50
4096,1000,3.04,1349.34
8192,1000,3.18,2575.48
16384,1000,3.94,4162.59
32768,1000,4.53,7228.47
65536,640,7.35,8912.28
131072,320,10.11,12959.00
262144,160,19.98,13121.01
524288,80,40.48,12953.04
1048576,40,95.33,10999.44
2097152,20,216.74,9676.05
4194304,10,408.23,10274.28
8388608,5,894.08,9382.40
16777216,2,3242.04,5174.89
33554432,1,8450.56,3970.67
67108864,1,17071.27,3931.10
134217728,1,34101.68,3935.81
268435456,1,68031.32,3945.76
