#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.58,1.73
2,1000,0.59,3.37
4,1000,0.58,6.92
8,1000,0.58,13.86
16,1000,0.63,25.60
32,1000,0.73,43.89
64,1000,0.87,73.53
128,1000,1.03,124.47
256,1000,1.18,217.03
512,1000,1.17,439.22
1024,1000,1.37,749.31
2048,1000,1.76,1162.62
4096,1000,2.69,1521.00
8192,1000,3.52,2328.86
16384,1000,3.76,4356.37
32768,1000,5.27,6214.03
65536,640,6.30,10394.84
131072,320,12.11,10821.64
262144,160,21.10,12423.71
524288,80,41.92,12507.89
1048576,40,98.54,10641.30
2097152,20,223.84,9369.06
4194304,10,420.31,9978.96
8388608,5,969.14,8655.70
16777216,2,3426.68,4896.06
33554432,1,8837.78,3796.70
67108864,1,17684.41,3794.80
134217728,1,35407.33,3790.68
268435456,1,70686.96,3797.52
