#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.62,1.60
2,1000,0.63,3.20
4,1000,0.63,6.38
8,1000,0.63,12.68
16,1000,0.68,23.47
32,1000,0.73,43.96
64,1000,0.86,74.28
128,1000,0.99,129.14
256,1000,1.14,225.51
512,1000,1.04,494.24
1024,1000,1.39,736.64
2048,1000,1.80,1135.45
4096,1000,2.67,1534.83
8192,1000,3.42,2396.60
16384,1000,3.63,4518.64
32768,1000,5.03,6511.88
65536,640,6.42,10207.02
131072,320,10.92,12000.07
262144,160,20.15,13011.12
524288,80,39.95,13122.67
1048576,40,97.05,10804.40
2097152,20,205.44,10208.08
4194304,10,408.58,10265.46
8388608,5,901.60,9304.09
16777216,2,3242.59,5174.02
33554432,1,8416.35,3986.82
67108864,1,17011.04,3945.02
134217728,1,34030.86,3944.00
268435456,1,68138.55,3939.55
