pre.send,main.matrix,remain.matrix,total.comput,total
0.0107261,0.165641,0.0124828,0.178124,0.18885
0.0106817,0.166788,0.01248,0.179268,0.18995
0.0107045,0.168213,0.0124895,0.180702,0.191407
0.01078,0.166803,0.0125591,0.179362,0.190142
0.0106249,0.164974,0.0123731,0.177347,0.187972
0.0106783,0.165498,0.0124392,0.177937,0.188615
0.0106671,0.168014,0.0125276,0.180542,0.191209
0.0107887,0.166716,0.0125644,0.17928,0.190069
0.010737,0.165321,0.0124937,0.177815,0.188552
0.0106454,0.165698,0.0124198,0.178118,0.188763
