pre.send,main.matrix,remain.matrix,total.comput,total
0.00767216,0.194178,0.00767247,0.20185,0.209523
0.00825899,0.196203,0.00825941,0.204462,0.212721
0.00780498,0.197082,0.00780518,0.204887,0.212692
0.00766561,0.194524,0.0076659,0.20219,0.209856
0.00825091,0.195984,0.00825113,0.204236,0.212486
0.00820525,0.19593,0.00820582,0.204136,0.212341
0.0077856,0.19831,0.00778615,0.206097,0.213882
0.00824096,0.195831,0.00824158,0.204073,0.212314
0.00814611,0.194786,0.00814675,0.202933,0.211079
0.0077923,0.207107,0.0077927,0.214899,0.222692
