pre.send,main.matrix,remain.matrix,total.comput,total
0.00757648,0.192429,0.00968556,0.202115,0.209691
0.00814056,0.193082,0.0104222,0.203504,0.211645
0.0081556,0.191853,0.0102464,0.2021,0.210255
0.00810947,0.191071,0.0102021,0.201273,0.209382
0.0081232,0.191419,0.0102087,0.201628,0.209751
0.00756297,0.191956,0.00966834,0.201625,0.209188
0.00816592,0.193521,0.0104299,0.203951,0.212117
0.00766861,0.193609,0.00992827,0.203537,0.211206
0.00810457,0.192026,0.010384,0.20241,0.210514
0.00811542,0.192228,0.0102138,0.202441,0.210557
