1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11314894100,4.11277490300,3.81856866200,3.99880759800,Residual,44039999.9650,MLUPs,2520.69646607
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11408816300,4.11407728700,3.81864571000,4.00125807200,Residual,7333333.33330,MLUPs,2520.12100597
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11302813100,4.11300440800,3.81897248500,4.00097473500,Residual,1561728.39458,MLUPs,2520.77050528
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11515611900,4.11513773900,3.81926971900,4.00327002700,Residual,463991.769438,MLUPs,2519.46698987
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11671149100,4.11669684400,3.81958930500,4.00438356400,Residual,190029.149517,MLUPs,2518.51508726
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11472394800,4.11471095100,3.81889804700,4.00242192300,Residual,97907.8286940,MLUPs,2519.73161044
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11511307900,4.11510493300,3.81830714700,4.00301529100,Residual,58277.9959096,MLUPs,2519.49334100
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11625145200,4.11623069300,3.81984723500,4.00318000600,Residual,38053.5576307,MLUPs,2518.79656063
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11684309700,4.11681466500,3.81983731100,4.00462434500,Residual,26481.6321130,MLUPs,2518.43457613
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.11724147100,4.11721542200,3.82161640400,4.00479046700,Residual,19309.3628568,MLUPs,2518.19089869
