numproc,exec-time,init-time
22,1.95737e-05,1.42e-07
22,1.98383e-05,1.07e-07
22,1.93866e-05,1.45e-07
22,1.94781e-05,1.45e-07
22,1.95965e-05,1.07e-07
22,1.96688e-05,1.06e-07
22,1.98779e-05,1.49e-07
22,1.98878e-05,1.22e-07
22,1.96281e-05,1.06e-07
22,1.9624e-05,1.45e-07
