pre.send,main.matrix,remain.matrix,total.comput,total
0.00753793,0.221235,0.0237114,0.244946,0.252484
0.0076756,0.222536,0.0239158,0.246452,0.254128
0.00753848,0.220852,0.0236116,0.244464,0.252002
0.00756611,0.220922,0.0237724,0.244695,0.252261
0.00762703,0.220231,0.0236697,0.2439,0.251527
0.00759416,0.22068,0.0237551,0.244435,0.252029
0.00755401,0.219041,0.0235264,0.242567,0.250121
0.00812037,0.219476,0.0242701,0.243746,0.251866
0.00875289,0.222198,0.0248794,0.247077,0.25583
0.00844941,0.221103,0.0245995,0.245702,0.254151
