numproc,exec-time,init-time
6,8.47636e-06,1.12e-07
6,8.44628e-06,1.36e-07
6,8.43975e-06,1.29e-07
6,8.48011e-06,2.11e-07
6,8.45692e-06,1.61e-07
6,8.44338e-06,1.16e-07
6,8.47004e-06,1.42e-07
6,8.45666e-06,2.11e-07
6,8.50009e-06,4.97e-07
6,8.47572e-06,1.43e-07
