pre.send,main.matrix,remain.matrix,total.comput,total
0.00786661,0.193712,0.0164079,0.21012,0.217986
0.00736837,0.194152,0.015904,0.210056,0.217424
0.00780226,0.194491,0.0163672,0.210858,0.218661
0.00775434,0.218188,0.0180047,0.236192,0.243947
0.00724194,0.191429,0.0157789,0.207208,0.21445
0.00783211,0.193548,0.0163246,0.209872,0.217704
0.00792298,0.19456,0.0165304,0.21109,0.219013
0.00734128,0.194042,0.0159985,0.210041,0.217382
0.00778121,0.192224,0.016358,0.208582,0.216363
0.00786302,0.192881,0.0164547,0.209336,0.217199
