pre.send,main.matrix,remain.matrix,total.comput,total
0.00780517,0.15157,0.0153182,0.166888,0.174693
0.0079149,0.151501,0.0154449,0.166946,0.174861
0.0078062,0.150613,0.0152879,0.165901,0.173707
0.0072587,0.150987,0.0147808,0.165768,0.173027
0.00777959,0.151419,0.0152714,0.166691,0.17447
0.00736173,0.152511,0.0149799,0.167491,0.174853
0.00838262,0.151954,0.015855,0.167809,0.176192
0.00786355,0.151587,0.0154013,0.166988,0.174852
0.00791525,0.153581,0.0154828,0.169064,0.176979
0.00789989,0.154072,0.0154143,0.169486,0.177386
