pre.send,main.matrix,remain.matrix,total.comput,total
0.0108058,0.166262,0.0125494,0.178811,0.189617
0.0107362,0.165489,0.0124564,0.177946,0.188682
0.0106416,0.164511,0.0123309,0.176842,0.187483
0.0106784,0.164799,0.0124213,0.177221,0.187899
0.0107237,0.171051,0.0124484,0.1835,0.194223
0.0106231,0.164577,0.0123334,0.17691,0.187533
0.0106916,0.166875,0.0124371,0.179312,0.190004
0.0108519,0.16762,0.0125801,0.1802,0.191052
0.0106885,0.166186,0.0124418,0.178628,0.189316
0.0106512,0.166884,0.0123999,0.179284,0.189935
