pre.send,main.matrix,remain.matrix,total.comput,total
0.00756252,0.223567,0.0156636,0.23923,0.246793
0.00752812,0.230916,0.0156184,0.246534,0.254062
0.00809925,0.221312,0.0161666,0.237478,0.245578
0.00750999,0.220612,0.015572,0.236184,0.243694
0.00749397,0.221219,0.0155156,0.236734,0.244228
0.00744825,0.221621,0.0154972,0.237118,0.244566
0.00817035,0.228331,0.0163035,0.244635,0.252805
0.00803761,0.22035,0.0160226,0.236372,0.24441
0.00816914,0.223792,0.0163414,0.240133,0.248303
0.00811281,0.223958,0.0162666,0.240224,0.248337
