pre.send,main.matrix,remain.matrix,total.comput,total
0.00783589,0.361221,0.0238245,0.385045,0.392881
0.00792892,0.366259,0.0240781,0.390337,0.398266
0.00783503,0.361867,0.0237821,0.385649,0.393484
0.00791219,0.365566,0.0240029,0.389569,0.397481
0.00780706,0.364096,0.0238929,0.387989,0.395796
0.00722343,0.36351,0.0231704,0.38668,0.393903
0.00779297,0.369683,0.0238353,0.393519,0.401312
0.00791383,0.366571,0.0240725,0.390644,0.398558
0.00787827,0.365554,0.0239861,0.38954,0.397418
0.00778407,0.361874,0.0238476,0.385722,0.393506
