1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95568762200,1.95495487800,1.88216879900,1.90533122100,Residual,12019999.9905,MLUPs,883.576692188
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95353271000,1.95352979800,1.88224051800,1.90520287700,Residual,1999999.99999,MLUPs,884.551352099
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95378080700,1.95377887700,1.88240887500,1.90542633500,Residual,425925.925796,MLUPs,884.439029091
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95376753300,1.95376691400,1.88258163400,1.90564910500,Residual,126543.209849,MLUPs,884.445038017
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95501907700,1.95381507800,1.88249678000,1.90538874300,Residual,51826.1316872,MLUPs,883.878843091
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95345040100,1.95344651600,1.88244979100,1.90530301100,Residual,26702.1350985,MLUPs,884.588622837
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95373346800,1.95373228700,1.88216405800,1.90552214100,Residual,15893.9988845,MLUPs,884.460459066
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95378920700,1.95378762500,1.88264367100,1.90557444400,Residual,10378.2429902,MLUPs,884.435226589
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95362087400,1.95361953500,1.88255742700,1.90550092100,Residual,7222.26330355,MLUPs,884.511433614
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95328426100,1.95328207100,1.88222097300,1.90509778200,Residual,5266.18987010,MLUPs,884.663863065
