pre.send,main.matrix,remain.matrix,total.comput,total
0.0078896,0.191118,0.0166202,0.207739,0.215628
0.00776782,0.190083,0.0163851,0.206468,0.214235
0.00790975,0.191867,0.0165759,0.208443,0.216353
0.0079116,0.191259,0.0165769,0.207836,0.215748
0.00777002,0.188992,0.0163794,0.205371,0.213141
0.0071849,0.188473,0.015786,0.204259,0.211444
0.00784302,0.190549,0.0165688,0.207118,0.214961
0.00792859,0.192061,0.0166163,0.208677,0.216606
0.00719253,0.189142,0.0157883,0.20493,0.212123
0.00836988,0.188466,0.0170489,0.205515,0.213885
