pre.send,main.matrix,remain.matrix,total.comput,total
0.00770595,0.158919,0.00770633,0.166625,0.174331
0.00776722,0.160083,0.00776752,0.167851,0.175618
0.00825337,0.158702,0.00825379,0.166956,0.175209
0.0077216,0.159114,0.00772181,0.166836,0.174558
0.00825863,0.158616,0.00825882,0.166875,0.175133
0.00764665,0.159781,0.00764686,0.167428,0.175075
0.00769022,0.158982,0.00769063,0.166673,0.174363
0.00822134,0.159421,0.00822159,0.167642,0.175864
0.00763044,0.15898,0.007631,0.166611,0.174241
0.00823918,0.158108,0.00823939,0.166348,0.174587
