#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.00
8,1000,0.99,8.08
16,1000,0.99,16.13
32,1000,1.02,31.47
64,1000,1.15,55.89
128,1000,1.19,107.47
256,1000,2.46,103.86
512,1000,1.50,340.25
1024,1000,1.66,615.38
2048,1000,2.33,879.40
4096,1000,3.17,1292.67
8192,1000,4.45,1839.38
16384,1000,6.38,2569.77
32768,1000,8.49,3859.29
65536,640,12.29,5332.73
131072,320,18.51,7081.76
262144,160,32.05,8178.48
524288,80,55.37,9468.64
1048576,40,98.53,10642.62
2097152,20,182.30,11504.03
4194304,10,352.82,11887.81
8388608,5,692.90,12106.58
16777216,2,1382.89,12131.96
33554432,1,2760.62,12154.69
67108864,1,5528.00,12139.81
134217728,1,11036.10,12161.70
268435456,1,22075.14,12160.08
