#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.01
8,1000,0.99,8.10
16,1000,0.99,16.15
32,1000,1.02,31.48
64,1000,1.14,55.92
128,1000,1.19,107.54
256,1000,1.43,179.05
512,1000,1.51,339.43
1024,1000,1.66,616.44
2048,1000,2.33,880.15
4096,1000,3.17,1291.66
8192,1000,4.44,1846.37
16384,1000,6.24,2627.47
32768,1000,8.40,3902.34
65536,640,12.23,5359.13
131072,320,18.39,7127.21
262144,160,32.01,8188.76
524288,80,57.68,9089.29
1048576,40,96.89,10822.84
2097152,20,182.17,11512.37
4194304,10,352.71,11891.73
8388608,5,692.59,12111.89
16777216,2,1381.84,12141.23
33554432,1,2757.12,12170.10
67108864,1,5525.97,12144.26
134217728,1,11035.91,12161.91
268435456,1,22070.19,12162.81
