#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,1.00,1.00
2,1000,1.00,1.99
4,1000,1.00,3.99
8,1000,1.00,8.03
16,1000,1.00,16.01
32,1000,1.02,31.38
64,1000,1.15,55.78
128,1000,1.20,107.06
256,1000,1.44,177.75
512,1000,1.50,340.25
1024,1000,1.67,613.82
2048,1000,2.33,879.04
4096,1000,3.17,1292.53
8192,1000,4.46,1836.25
16384,1000,6.28,2609.52
32768,1000,8.36,3917.83
65536,640,12.28,5337.61
131072,320,18.51,7079.83
262144,160,32.06,8176.14
524288,80,54.27,9660.84
1048576,40,98.23,10674.77
2097152,20,182.46,11493.55
4194304,10,353.38,11869.04
8388608,5,692.17,12119.20
16777216,2,1383.74,12124.55
33554432,1,2763.46,12142.18
67108864,1,5518.14,12161.50
134217728,1,11031.41,12166.87
268435456,1,22086.41,12153.88
