#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.00,0.00
1,1000,0.99,1.01
2,1000,1.01,1.99
4,1000,1.01,3.97
8,1000,1.00,8.03
16,1000,1.00,15.99
32,1000,1.01,31.60
64,1000,1.15,55.81
128,1000,1.19,107.20
256,1000,2.46,103.97
512,1000,1.50,340.30
1024,1000,1.67,613.54
2048,1000,2.33,880.57
4096,1000,3.18,1289.74
8192,1000,4.45,1841.55
16384,1000,6.22,2633.70
32768,1000,8.54,3837.43
65536,640,12.27,5339.45
131072,320,18.54,7068.60
262144,160,31.95,8203.58
524288,80,54.27,9660.39
1048576,40,98.24,10673.43
2097152,20,182.53,11489.58
4194304,10,352.82,11887.83
8388608,5,691.74,12126.79
16777216,2,1380.82,12150.22
33554432,1,2755.90,12175.47
67108864,1,5523.00,12150.80
134217728,1,11029.44,12169.04
268435456,1,22073.97,12160.72
