pre.send,main.matrix,remain.matrix,total.comput,total
0.00778965,0.152955,0.0143009,0.167256,0.175045
0.00806417,0.152254,0.0145921,0.166846,0.174911
0.00778211,0.151834,0.0142987,0.166133,0.173915
0.00778197,0.150731,0.0142403,0.164971,0.172753
0.0078174,0.150811,0.0144575,0.165269,0.173086
0.00780026,0.150888,0.0142653,0.165154,0.172954
0.00783633,0.152975,0.0143144,0.167289,0.175126
0.00778242,0.158766,0.0143147,0.17308,0.180863
0.00721406,0.150882,0.0137112,0.164593,0.171807
0.00791533,0.151401,0.0144728,0.165874,0.17379
