pre.send,main.matrix,remain.matrix,total.comput,total
0.00780063,0.278752,0.0298652,0.308618,0.316418
0.00772782,0.278121,0.0298215,0.307942,0.31567
0.00780675,0.280783,0.030066,0.310849,0.318655
0.00733709,0.283728,0.0296834,0.313411,0.320748
0.00787377,0.283033,0.0302526,0.313286,0.32116
0.00718511,0.278989,0.0293315,0.30832,0.315505
0.00781022,0.280048,0.0300848,0.310133,0.317943
0.00779016,0.278154,0.0299201,0.308074,0.315864
0.00722881,0.277175,0.0292827,0.306458,0.313686
0.00775515,0.279245,0.0299079,0.309153,0.316908
