pre.send,main.matrix,remain.matrix,total.comput,total
0.00767641,0.196514,0.00767683,0.204191,0.211867
0.00762524,0.19522,0.00762554,0.202846,0.210471
0.00763158,0.194662,0.00763193,0.202294,0.209926
0.00777513,0.201848,0.00777563,0.209624,0.217399
0.00765205,0.194604,0.00765234,0.202256,0.209909
0.00768877,0.1963,0.00768916,0.203989,0.211678
0.00778498,0.196878,0.00778527,0.204663,0.212448
0.00769205,0.194799,0.00769241,0.202491,0.210183
0.00766486,0.197811,0.00766541,0.205476,0.213141
0.00768431,0.195189,0.00768467,0.202873,0.210558
