pre.send,main.matrix,remain.matrix,total.comput,total
0.00791613,0.183211,0.0147741,0.197985,0.205901
0.00781535,0.181347,0.0145735,0.195921,0.203736
0.00733014,0.183994,0.0141923,0.198186,0.205516
0.00778288,0.181534,0.0145705,0.196104,0.203887
0.00781863,0.187529,0.0146324,0.202161,0.20998
0.0078627,0.180402,0.0146324,0.195034,0.202897
0.00792629,0.182877,0.0147597,0.197637,0.205563
0.00729426,0.18167,0.0141214,0.195791,0.203086
0.00782677,0.195124,0.0146562,0.20978,0.217607
0.00781791,0.181845,0.0146374,0.196483,0.204301
