1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96199413100,1.96083248000,1.88150673500,1.90603321700,Residual,35039999.9723,MLUPs,2642.20973860
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95561883600,1.95560080000,1.88123129200,1.90560296300,Residual,5833333.33331,MLUPs,2650.82331207
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95535292200,1.95534133300,1.88103920700,1.90534586300,Residual,1242283.95023,MLUPs,2651.18380507
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95564838200,1.95564202600,1.88120231800,1.90561338300,Residual,369084.362069,MLUPs,2650.78326335
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95538967000,1.95538250300,1.88086016600,1.90536479000,Residual,151159.550754,MLUPs,2651.13398088
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95592425000,1.95591539400,1.88121747700,1.90595139200,Residual,77881.2273696,MLUPs,2650.40939085
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95533921400,1.95533010300,1.88117000400,1.90531431700,Residual,46357.4967466,MLUPs,2651.20239132
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95579606900,1.95578358200,1.88105828100,1.90576317400,Residual,30269.8753876,MLUPs,2650.58309615
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95564745300,1.95563068800,1.88103068800,1.90561346500,Residual,21064.9346353,MLUPs,2650.78452256
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.95571745500,1.95570503800,1.88135145200,1.90569322400,Residual,15359.7204542,MLUPs,2650.68964167
