pre.send,main.matrix,remain.matrix,total.comput,total
0.00863709,0.220122,0.0240124,0.244134,0.252771
0.00808271,0.220342,0.0235333,0.243876,0.251958
0.0076733,0.226298,0.0232274,0.249525,0.257198
0.00764578,0.221768,0.023149,0.244917,0.252563
0.00811483,0.219332,0.0234829,0.242815,0.25093
0.00768294,0.222494,0.023229,0.245723,0.253406
0.00810138,0.220914,0.0235217,0.244435,0.252537
0.00759534,0.220216,0.0230103,0.243226,0.250822
0.00810212,0.219294,0.0234808,0.242775,0.250877
0.00810111,0.2205,0.0235233,0.244023,0.252124
