numproc,exec-time,init-time
72,0.000124702,1.33e-07
72,0.000124869,1.6e-07
,0.000124764,1.07e-07
72,0.000124582,1.14e-07
72,0.000124625,4.88e-07
72,0.000124828,1.37e-07
72,0.000124686,1.55e-07
72,0.000124139,1.55e-07
72,0.000124968,1.32e-07
72,0.000124971,1.11e-07
