pre.send,main.matrix,remain.matrix,total.comput,total
0.0079092,0.15748,0.0167198,0.1742,0.182109
0.00779818,0.157747,0.016435,0.174182,0.18198
0.00779444,0.15749,0.0164548,0.173945,0.181739
0.00783392,0.156818,0.0165725,0.17339,0.181224
0.00723164,0.155955,0.0158308,0.171786,0.179017
0.00784122,0.157302,0.0165839,0.173886,0.181727
0.00720466,0.157142,0.0158188,0.172961,0.180166
0.00719352,0.156947,0.0157558,0.172703,0.179897
0.00720094,0.170787,0.0158961,0.186683,0.193884
0.00777782,0.155872,0.0229991,0.178871,0.186649
