1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10403820600,4.10379986200,3.81862302600,3.99087243800,Residual,74089999.9415,MLUPs,2526.29227107
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10288998000,4.10285556100,3.81950653200,3.99195041900,Residual,12333333.3333,MLUPs,2526.99927381
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10749373300,4.10746582800,3.81885098100,4.00090144000,Residual,2626543.20908,MLUPs,2524.16696749
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10443871500,4.10441564000,3.81975311200,3.99308313800,Residual,780349.794086,MLUPs,2526.04575678
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10499198000,4.10497703000,3.82017346200,3.99478909400,Residual,319594.478736,MLUPs,2525.70529992
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10571816300,4.10569008700,3.81973225500,3.99441985700,Residual,164663.166438,MLUPs,2525.25857557
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10402586700,4.10398851100,3.81909266100,3.99281297600,Residual,98012.9931215,MLUPs,2526.29986652
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10544513600,4.10543111300,3.82074323600,3.99446815100,Residual,63999.1651054,MLUPs,2525.42651443
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10539846300,4.10538091700,3.81994868600,3.99414512300,Residual,44537.2903724,MLUPs,2525.45522522
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.10554248500,4.10552215300,3.82052416400,3.99427339300,Residual,32474.8375318,MLUPs,2525.36663252
