#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,5.11
2,1000,0.19,10.58
4,1000,0.19,21.06
8,1000,0.19,41.46
16,1000,0.19,84.72
32,1000,0.22,145.65
64,1000,0.22,292.08
128,1000,0.30,425.21
256,1000,0.33,780.87
512,1000,0.38,1343.59
1024,1000,0.49,2091.68
2048,1000,0.74,2775.10
4096,1000,1.11,3695.21
8192,1000,1.86,4414.99
16384,1000,2.94,5568.85
32768,1000,4.74,6910.39
65536,640,8.10,8089.00
131072,320,14.60,8979.20
262144,160,13.56,19327.86
524288,80,25.85,20283.48
1048576,40,63.09,16621.24
2097152,20,143.12,14652.95
4194304,10,320.93,13069.25
8388608,5,873.02,9608.68
16777216,2,2412.12,6955.39
33554432,1,5218.39,6430.03
67108864,1,10466.20,6411.96
134217728,1,20973.91,6399.27
268435456,1,41692.59,6438.45
