#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.28
2,1000,0.19,10.55
4,1000,0.19,21.04
8,1000,0.19,41.96
16,1000,0.19,83.24
32,1000,0.23,141.76
64,1000,0.22,290.78
128,1000,0.30,421.62
256,1000,0.33,785.73
512,1000,0.38,1343.19
1024,1000,0.49,2077.99
2048,1000,0.74,2760.22
4096,1000,1.11,3679.10
8192,1000,1.85,4421.39
16384,1000,2.95,5551.09
32768,1000,4.77,6875.87
65536,640,8.13,8063.23
131072,320,14.82,8846.76
262144,160,13.03,20119.48
524288,80,24.49,21405.49
1048576,40,59.81,17531.64
2097152,20,140.05,14974.78
4194304,10,312.40,13425.96
8388608,5,875.25,9584.28
16777216,2,2265.50,7405.53
33554432,1,5202.45,6449.74
67108864,1,10425.81,6436.80
134217728,1,20865.99,6432.37
268435456,1,41647.83,6445.36
