#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.38
2,1000,0.19,10.57
4,1000,0.19,21.45
8,1000,0.19,42.71
16,1000,0.19,85.12
32,1000,0.22,143.49
64,1000,0.22,289.32
128,1000,0.31,419.51
256,1000,0.33,787.45
512,1000,0.39,1318.63
1024,1000,0.49,2082.06
2048,1000,0.74,2773.08
4096,1000,1.11,3689.06
8192,1000,1.86,4415.31
16384,1000,3.13,5237.47
32768,1000,5.28,6203.16
65536,640,8.75,7491.82
131072,320,15.99,8196.42
262144,160,15.00,17470.63
524288,80,29.45,17801.33
1048576,40,61.30,17104.68
2097152,20,151.10,13878.98
4194304,10,345.63,12135.27
8388608,5,908.82,9230.21
16777216,2,2298.23,7300.04
33554432,1,5230.30,6415.39
67108864,1,10424.17,6437.81
134217728,1,20848.74,6437.69
268435456,1,41596.05,6453.39
