#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.92
2,1000,0.20,10.25
4,1000,0.20,20.46
8,1000,0.20,40.45
16,1000,0.19,86.37
32,1000,0.23,141.39
64,1000,0.23,283.68
128,1000,0.31,413.69
256,1000,0.34,756.69
512,1000,0.40,1280.87
1024,1000,0.50,2061.88
2048,1000,0.74,2762.35
4096,1000,1.12,3673.09
8192,1000,1.85,4424.59
16384,1000,2.94,5571.75
32768,1000,4.75,6899.17
65536,640,8.10,8090.13
131072,320,14.62,8967.64
262144,160,12.61,20795.34
524288,80,23.44,22367.34
1048576,40,57.44,18253.59
2097152,20,137.46,15256.69
4194304,10,318.35,13175.26
8388608,5,882.27,9507.99
16777216,2,2260.61,7421.54
33554432,1,5182.28,6474.84
67108864,1,10477.20,6405.23
134217728,1,20857.02,6435.14
268435456,1,41675.00,6441.16
