#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.79
2,1000,0.21,9.70
4,1000,0.20,19.64
8,1000,0.19,41.14
16,1000,0.19,82.43
32,1000,0.23,140.24
64,1000,0.22,285.44
128,1000,0.31,407.34
256,1000,0.32,806.47
512,1000,0.38,1345.42
1024,1000,0.49,2085.87
2048,1000,0.74,2755.18
4096,1000,1.12,3666.22
8192,1000,1.86,4410.29
16384,1000,2.94,5564.14
32768,1000,4.75,6897.05
65536,640,8.11,8080.47
131072,320,14.59,8982.72
262144,160,12.58,20831.02
524288,80,23.71,22111.37
1048576,40,57.48,18242.29
2097152,20,136.64,15347.87
4194304,10,310.23,13520.14
8388608,5,882.76,9502.71
16777216,2,2303.23,7284.22
33554432,1,5185.90,6470.32
67108864,1,10359.41,6478.06
134217728,1,20651.54,6499.16
268435456,1,41671.24,6441.74
