#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.19,5.24
2,1000,0.19,10.57
4,1000,0.19,21.24
8,1000,0.19,41.95
16,1000,0.20,81.46
32,1000,0.23,138.20
64,1000,0.23,278.56
128,1000,0.31,413.13
256,1000,0.32,790.96
512,1000,0.39,1301.93
1024,1000,0.49,2087.69
2048,1000,0.74,2754.39
4096,1000,1.12,3670.74
8192,1000,1.86,4408.46
16384,1000,2.95,5563.26
32768,1000,4.75,6891.95
65536,640,8.12,8071.86
131072,320,14.57,8996.42
262144,160,12.57,20852.93
524288,80,28.58,18347.25
1048576,40,62.84,16686.02
2097152,20,150.73,13913.30
4194304,10,334.34,12544.96
8388608,5,899.65,9324.26
16777216,2,2307.23,7271.60
33554432,1,5245.58,6396.70
67108864,1,10504.25,6388.74
134217728,1,20935.86,6410.90
268435456,1,41745.82,6430.24
