#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,4.96
2,1000,0.18,10.90
4,1000,0.18,21.82
8,1000,0.18,43.63
16,1000,0.19,85.49
32,1000,0.22,142.47
64,1000,0.22,286.32
128,1000,0.30,419.74
256,1000,0.33,766.17
512,1000,0.40,1268.35
1024,1000,0.50,2040.25
2048,1000,0.74,2760.63
4096,1000,1.11,3673.64
8192,1000,1.86,4412.86
16384,1000,2.94,5564.58
32768,1000,5.00,6559.70
65536,640,8.43,7776.62
131072,320,15.29,8574.51
262144,160,13.68,19163.70
524288,80,25.90,20244.95
1048576,40,60.69,17278.85
2097152,20,145.46,14417.41
4194304,10,317.02,13230.22
8388608,5,904.00,9279.42
16777216,2,2297.54,7302.26
33554432,1,5259.23,6380.10
67108864,1,10484.70,6400.64
134217728,1,20992.49,6393.61
268435456,1,41724.39,6433.54
