numproc,exec-time,init-time
28,0.000507503,4.31e-07
28,0.00146609,1.29e-07
28,0.000602712,1.46e-07
28,3.55953e-05,1.52e-07
28,3.52046e-05,5.04e-07
28,3.5437e-05,1.36e-07
28,3.56045e-05,1.55e-07
28,3.5552e-05,2.32e-07
28,3.57179e-05,1.66e-07
28,3.58053e-05,9.5e-08
