pre.send,main.matrix,remain.matrix,total.comput,total
0.0082323,0.157712,0.0082326,0.165944,0.174176
0.00777387,0.159652,0.00777406,0.167426,0.1752
0.0077231,0.157525,0.00772367,0.165249,0.172972
0.00782825,0.15877,0.00782876,0.166598,0.174427
0.00772585,0.158562,0.00772606,0.166288,0.174014
0.00826824,0.159018,0.00826856,0.167286,0.175554
0.00778852,0.158368,0.00778884,0.166157,0.173945
0.00777396,0.158855,0.00777449,0.16663,0.174404
0.00779167,0.158544,0.00779196,0.166336,0.174128
0.00767918,0.159257,0.0076795,0.166937,0.174616
