pre.send,main.matrix,remain.matrix,total.comput,total
0.00779072,0.245505,0.00779111,0.253296,0.261087
0.00837624,0.245709,0.00837646,0.254086,0.262462
0.00771697,0.244431,0.00771728,0.252148,0.259865
0.0077015,0.242702,0.0077018,0.250404,0.258105
0.00781226,0.246525,0.00781264,0.254338,0.26215
0.00830149,0.244863,0.00830196,0.253165,0.261467
0.00773363,0.24292,0.00773404,0.250654,0.258387
0.00770545,0.243401,0.00770574,0.251107,0.258813
0.00770067,0.243502,0.00770098,0.251203,0.258903
0.00764672,0.242607,0.00764733,0.250254,0.257901
