pre.send,main.matrix,remain.matrix,total.comput,total
0.0080632,0.18916,0.00983318,0.198993,0.207056
0.0080241,0.188543,0.00990454,0.198448,0.206472
0.00804373,0.190194,0.00980143,0.199995,0.208039
0.00802083,0.190359,0.00976199,0.200121,0.208141
0.00745751,0.187122,0.00918919,0.196311,0.203768
0.00757318,0.188704,0.00932664,0.19803,0.205604
0.00750248,0.188408,0.00928481,0.197693,0.205195
0.00803676,0.192569,0.00976107,0.20233,0.210367
0.00748966,0.189029,0.00923022,0.198259,0.205749
0.00746233,0.188406,0.00921934,0.197625,0.205087
