numproc,exec-time,init-time
4,3.99362e-06,5.7e-08
4,4.7881e-06,1.27e-07
4,4.4562e-06,1.27e-07
4,3.87976e-06,2.5e-07
4,4.23411e-06,1.49e-07
4,4.28163e-06,1.38e-07
4,3.94275e-06,1e-07
4,4.25507e-06,9.8e-08
4,4.34363e-06,1.07e-07
4,4.80034e-06,1.29e-07
