pre.send,main.matrix,remain.matrix,total.comput,total
0.00814783,0.188333,0.00814819,0.196481,0.204629
0.00759664,0.187446,0.00759696,0.195043,0.20264
0.00770279,0.19015,0.00770312,0.197853,0.205555
0.00769743,0.192683,0.00769776,0.200381,0.208078
0.00821888,0.188561,0.00821924,0.19678,0.204999
0.00760159,0.187803,0.00760191,0.195405,0.203007
0.00816923,0.19037,0.00816982,0.198539,0.206709
0.00814319,0.187659,0.00814361,0.195803,0.203946
0.00758833,0.189492,0.00758855,0.19708,0.204669
0.00755606,0.195371,0.00755637,0.202927,0.210483
