pre.send,main.matrix,remain.matrix,total.comput,total
0.00792016,0.151665,0.0147864,0.166451,0.174371
0.00778311,0.15296,0.0146253,0.167585,0.175368
0.00783999,0.151065,0.0146923,0.165758,0.173598
0.00790769,0.152331,0.0147627,0.167094,0.175001
0.0109969,0.155092,0.0178244,0.172917,0.183914
0.0078948,0.151681,0.0147617,0.166442,0.174337
0.0072632,0.15259,0.0142656,0.166856,0.174119
0.00780955,0.15102,0.0146335,0.165654,0.173463
0.00778994,0.151191,0.0146136,0.165804,0.173594
0.00786561,0.1522,0.0146956,0.166895,0.174761
