1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05805126600,3.05780839600,2.85201101600,2.96074898000,Residual,28033333.3112,MLUPs,1695.19721845
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05710804300,3.05709827700,2.85203647400,2.96201949800,Residual,4666666.66664,MLUPs,1695.72024511
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05668721700,3.05667281000,2.85237177600,2.96156627200,Residual,993827.160193,MLUPs,1695.95370150
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05657740700,3.05656963200,2.85253770300,2.96147855200,Residual,295267.489648,MLUPs,1696.01463000
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05704792000,3.05704045800,2.85260566100,2.96210173100,Residual,120927.640602,MLUPs,1695.75359486
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05750044100,3.05749583100,2.85338245500,2.96249891200,Residual,62304.9818958,MLUPs,1695.50261726
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05645445700,3.05644515100,2.85365474300,2.96141267500,Residual,37085.9973970,MLUPs,1696.08285447
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05626105700,3.05624894700,2.85428809900,2.96126321400,Residual,24215.9003103,MLUPs,1696.19018249
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05710060900,3.05708449800,2.85363598300,2.96190581900,Residual,16851.9477083,MLUPs,1695.72436862
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,3.05876540500,3.05875420500,2.85428510400,2.96385345600,Residual,12287.7763634,MLUPs,1694.80143574
