pre.send,main.matrix,remain.matrix,total.comput,total
0.0077071,0.158401,0.0110834,0.169485,0.177192
0.00745595,0.159049,0.0108961,0.169945,0.177401
0.00763271,0.158554,0.011019,0.169573,0.177205
0.00809599,0.157392,0.0114776,0.168869,0.176965
0.00811706,0.164106,0.0115037,0.175609,0.183726
0.00816566,0.158087,0.0115336,0.16962,0.177786
0.00762285,0.157915,0.011038,0.168953,0.176575
0.00822343,0.159977,0.01159,0.171568,0.179791
0.00755912,0.158346,0.0109328,0.169279,0.176838
0.00767055,0.157822,0.011088,0.16891,0.17658
