pre.send,main.matrix,remain.matrix,total.comput,total
0.00818594,0.212203,0.012641,0.224844,0.23303
0.00807364,0.210099,0.0124529,0.222552,0.230626
0.0080244,0.208682,0.0124226,0.221105,0.229129
0.00758482,0.224675,0.0120121,0.236687,0.244272
0.00805089,0.210097,0.0124968,0.222594,0.230645
0.00754191,0.211125,0.0120435,0.223168,0.23071
0.00751621,0.211717,0.0119545,0.223672,0.231188
0.0076515,0.212593,0.0121723,0.224766,0.232417
0.00814294,0.212375,0.0125882,0.224963,0.233106
0.0079907,0.208743,0.0123569,0.2211,0.229091
