#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.62,1.61
2,1000,0.62,3.20
4,1000,0.62,6.42
8,1000,0.63,12.64
16,1000,0.61,26.08
32,1000,0.66,48.78
64,1000,0.80,80.39
128,1000,0.94,135.73
256,1000,1.16,220.82
512,1000,1.08,475.09
1024,1000,1.45,708.09
2048,1000,1.71,1197.44
4096,1000,2.84,1443.77
8192,1000,3.41,2401.95
16384,1000,3.55,4609.12
32768,1000,5.00,6548.20
65536,640,6.11,10717.88
131072,320,10.71,12243.29
262144,160,19.97,13127.58
524288,80,40.28,13017.45
1048576,40,97.87,10713.82
2097152,20,216.18,9700.85
4194304,10,422.66,9923.56
8388608,5,903.71,9282.38
16777216,2,3208.82,5228.46
33554432,1,8423.58,3983.39
67108864,1,17006.18,3946.15
134217728,1,34454.74,3895.48
268435456,1,68719.10,3906.27
