#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.61,1.64
2,1000,0.61,3.30
4,1000,0.61,6.56
8,1000,0.61,13.10
16,1000,0.69,23.32
32,1000,0.68,47.38
64,1000,0.84,75.96
128,1000,0.97,132.40
256,1000,1.14,224.35
512,1000,1.02,501.60
1024,1000,1.39,738.27
2048,1000,1.79,1146.96
4096,1000,2.68,1525.86
8192,1000,3.39,2419.59
16384,1000,3.58,4573.88
32768,1000,5.03,6517.83
65536,640,6.35,10317.11
131072,320,11.29,11609.10
262144,160,19.90,13170.28
524288,80,40.67,12889.92
1048576,40,96.12,10908.70
2097152,20,219.17,9568.47
4194304,10,409.57,10240.84
8388608,5,891.43,9410.25
16777216,2,3224.80,5202.57
33554432,1,8414.88,3987.51
67108864,1,17086.03,3927.70
134217728,1,33973.81,3950.62
268435456,1,67796.72,3959.42
