#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.52,0.00
1,1000,0.59,1.68
2,1000,0.60,3.35
4,1000,0.59,6.80
8,1000,0.59,13.54
16,1000,0.65,24.64
32,1000,0.71,45.13
64,1000,0.79,81.15
128,1000,0.90,142.52
256,1000,1.10,231.97
512,1000,1.00,510.29
1024,1000,1.45,704.52
2048,1000,1.79,1144.81
4096,1000,2.66,1540.87
8192,1000,3.20,2558.33
16384,1000,3.56,4598.01
32768,1000,4.93,6641.69
65536,640,6.40,10232.82
131072,320,11.51,11383.81
262144,160,19.47,13460.62
524288,80,38.99,13445.19
1048576,40,95.53,10976.44
2097152,20,214.45,9779.39
4194304,10,404.68,10364.47
8388608,5,883.68,9492.78
16777216,2,3207.04,5231.38
33554432,1,8433.46,3978.73
67108864,1,16990.31,3949.83
134217728,1,33834.75,3966.86
268435456,1,67635.03,3968.88
