#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.53,0.00
1,1000,0.58,1.72
2,1000,0.60,3.36
4,1000,0.58,6.91
8,1000,0.58,13.86
16,1000,0.62,25.62
32,1000,0.69,46.25
64,1000,0.86,74.63
128,1000,1.07,119.67
256,1000,1.24,205.62
512,1000,1.10,467.16
1024,1000,1.44,713.57
2048,1000,1.71,1196.73
4096,1000,2.67,1536.06
8192,1000,3.32,2467.36
16384,1000,3.50,4678.67
32768,1000,4.86,6739.19
65536,640,6.14,10676.02
131072,320,11.48,11419.19
262144,160,19.66,13333.88
524288,80,40.28,13016.57
1048576,40,96.36,10881.68
2097152,20,215.19,9745.52
4194304,10,404.25,10375.62
8388608,5,884.02,9489.21
16777216,2,3221.25,5208.30
33554432,1,8391.81,3998.48
67108864,1,16976.53,3953.04
134217728,1,34305.09,3912.47
268435456,1,67634.53,3968.91
