#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.63,1.58
2,1000,0.65,3.08
4,1000,0.64,6.22
8,1000,0.63,12.67
16,1000,0.68,23.48
32,1000,0.70,45.48
64,1000,0.92,69.32
128,1000,1.08,118.68
256,1000,1.14,224.73
512,1000,1.11,463.09
1024,1000,1.47,698.70
2048,1000,1.81,1133.61
4096,1000,2.83,1447.35
8192,1000,3.42,2392.97
16384,1000,3.60,4546.64
32768,1000,5.12,6397.65
65536,640,6.48,10110.34
131072,320,11.23,11671.50
262144,160,19.79,13247.03
524288,80,40.31,13006.55
1048576,40,96.85,10826.29
2097152,20,217.99,9620.62
4194304,10,409.35,10246.13
8388608,5,893.81,9385.20
16777216,2,3230.81,5192.89
33554432,1,8444.31,3973.62
67108864,1,16992.69,3949.28
134217728,1,33967.63,3951.34
268435456,1,68103.13,3941.60
