#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.61,1.65
2,1000,0.61,3.28
4,1000,0.61,6.57
8,1000,0.60,13.28
16,1000,0.65,24.46
32,1000,0.69,46.09
64,1000,0.87,73.51
128,1000,1.05,121.60
256,1000,1.17,219.42
512,1000,1.22,419.63
1024,1000,1.44,712.79
2048,1000,1.79,1145.37
4096,1000,2.74,1493.39
8192,1000,3.32,2467.58
16384,1000,3.57,4595.10
32768,1000,5.15,6367.23
65536,640,6.39,10259.04
131072,320,11.55,11349.49
262144,160,20.07,13063.06
524288,80,41.02,12782.01
1048576,40,96.87,10824.76
2097152,20,217.32,9650.19
4194304,10,408.76,10261.07
8388608,5,907.78,9240.75
16777216,2,3231.49,5191.79
33554432,1,8447.80,3971.97
67108864,1,17009.26,3945.43
134217728,1,33966.77,3951.44
268435456,1,67827.19,3957.64
