#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.55,0.00
1,1000,0.64,1.56
2,1000,0.63,3.16
4,1000,0.63,6.32
8,1000,0.64,12.44
16,1000,0.67,24.01
32,1000,0.67,47.99
64,1000,0.93,68.51
128,1000,1.06,120.90
256,1000,1.16,220.11
512,1000,1.15,446.51
1024,1000,1.39,734.71
2048,1000,1.76,1166.22
4096,1000,2.74,1494.46
8192,1000,3.32,2464.36
16384,1000,3.56,4598.03
32768,1000,5.18,6327.46
65536,640,6.40,10233.72
131072,320,11.13,11775.55
262144,160,19.90,13172.80
524288,80,39.97,13117.96
1048576,40,99.22,10568.12
2097152,20,217.76,9630.60
4194304,10,409.01,10254.78
8388608,5,892.12,9403.04
16777216,2,3215.05,5218.34
33554432,1,8460.79,3965.87
67108864,1,17050.22,3935.95
134217728,1,33982.20,3949.65
268435456,1,67924.68,3951.96
