#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.62,1.61
2,1000,0.63,3.17
4,1000,0.62,6.40
8,1000,0.62,12.86
16,1000,0.66,24.41
32,1000,0.70,45.86
64,1000,0.85,75.68
128,1000,0.99,129.67
256,1000,1.19,215.68
512,1000,1.04,490.02
1024,1000,1.36,750.58
2048,1000,1.64,1250.73
4096,1000,2.69,1525.32
8192,1000,3.27,2501.78
16384,1000,3.61,4542.61
32768,1000,4.92,6661.56
65536,640,6.37,10290.17
131072,320,11.49,11404.65
262144,160,19.67,13327.65
524288,80,40.01,13102.74
1048576,40,95.13,11022.99
2097152,20,215.65,9724.64
4194304,10,403.51,10394.62
8388608,5,882.39,9506.70
16777216,2,3208.15,5229.56
33554432,1,8433.50,3978.71
67108864,1,17023.19,3942.20
134217728,1,33962.01,3952.00
268435456,1,67737.16,3962.90
