#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.63,1.59
2,1000,0.64,3.14
4,1000,0.64,6.25
8,1000,0.63,12.64
16,1000,0.65,24.80
32,1000,0.65,49.29
64,1000,0.85,75.37
128,1000,1.11,115.12
256,1000,1.20,214.14
512,1000,1.08,475.43
1024,1000,1.50,681.85
2048,1000,1.88,1089.38
4096,1000,2.69,1522.03
8192,1000,3.38,2420.87
16384,1000,3.68,4447.04
32768,1000,5.12,6396.01
65536,640,6.39,10263.18
131072,320,11.29,11604.70
262144,160,19.89,13178.79
524288,80,39.92,13132.79
1048576,40,96.65,10849.35
2097152,20,218.47,9599.36
4194304,10,409.65,10238.81
8388608,5,894.43,9378.69
16777216,2,3207.81,5230.11
33554432,1,8417.63,3986.21
67108864,1,17015.38,3944.01
134217728,1,33931.18,3955.59
268435456,1,67866.94,3955.32
