#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.51,0.00
1,1000,0.57,1.76
2,1000,0.58,3.46
4,1000,0.57,7.01
8,1000,0.57,14.10
16,1000,0.61,26.37
32,1000,0.65,49.20
64,1000,0.75,85.40
128,1000,0.93,137.75
256,1000,1.17,218.30
512,1000,1.02,503.15
1024,1000,1.37,747.91
2048,1000,1.97,1038.88
4096,1000,2.83,1448.89
8192,1000,3.10,2643.91
16384,1000,3.52,4659.61
32768,1000,4.66,7035.45
65536,640,6.57,9977.36
131072,320,10.26,12776.89
262144,160,18.92,13856.51
524288,80,38.32,13680.52
1048576,40,93.62,11199.75
2097152,20,207.82,10091.21
4194304,10,403.93,10383.84
8388608,5,884.19,9487.32
16777216,2,3218.09,5213.40
33554432,1,8442.55,3974.44
67108864,1,17028.80,3940.90
134217728,1,33955.51,3952.75
268435456,1,67807.22,3958.80
