#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.53,0.00
1,1000,0.60,1.67
2,1000,0.61,3.28
4,1000,0.60,6.70
8,1000,0.60,13.37
16,1000,0.64,24.91
32,1000,0.66,48.19
64,1000,0.85,75.48
128,1000,1.09,116.98
256,1000,1.21,212.26
512,1000,1.10,464.22
1024,1000,1.43,715.98
2048,1000,1.77,1155.54
4096,1000,2.64,1551.16
8192,1000,3.36,2435.25
16384,1000,3.63,4507.85
32768,1000,5.12,6398.01
65536,640,6.40,10232.92
131072,320,11.32,11573.81
262144,160,19.57,13396.14
524288,80,39.21,13369.85
1048576,40,95.16,11019.13
2097152,20,207.84,10090.18
4194304,10,403.27,10400.67
8388608,5,881.78,9513.26
16777216,2,3213.35,5221.09
33554432,1,8544.56,3926.99
67108864,1,16960.62,3956.75
134217728,1,33915.48,3957.42
268435456,1,67692.80,3965.49
