#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.63,1.60
2,1000,0.62,3.21
4,1000,0.62,6.41
8,1000,0.63,12.74
16,1000,0.68,23.62
32,1000,0.67,48.10
64,1000,0.93,68.92
128,1000,1.10,116.38
256,1000,1.24,206.81
512,1000,1.13,451.59
1024,1000,1.42,721.68
2048,1000,1.72,1192.05
4096,1000,2.67,1532.59
8192,1000,3.39,2418.82
16384,1000,3.53,4641.08
32768,1000,5.29,6195.29
65536,640,6.14,10676.30
131072,320,11.31,11590.29
262144,160,20.04,13078.68
524288,80,40.44,12965.17
1048576,40,97.59,10744.71
2097152,20,212.43,9872.16
4194304,10,409.00,10254.93
8388608,5,889.54,9430.28
16777216,2,3215.04,5218.35
33554432,1,8450.65,3970.64
67108864,1,17013.09,3944.54
134217728,1,33980.70,3949.82
268435456,1,67820.20,3958.05
