#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.54,0.00
1,1000,0.63,1.60
2,1000,0.64,3.15
4,1000,0.64,6.29
8,1000,0.62,12.81
16,1000,0.64,24.93
32,1000,0.71,45.24
64,1000,0.92,69.49
128,1000,1.03,124.79
256,1000,1.17,218.03
512,1000,1.10,463.39
1024,1000,1.38,742.39
2048,1000,1.71,1199.91
4096,1000,2.68,1525.59
8192,1000,3.41,2405.86
16384,1000,3.58,4572.03
32768,1000,5.11,6418.33
65536,640,6.20,10561.90
131072,320,11.45,11446.58
262144,160,19.88,13188.54
524288,80,40.43,12967.43
1048576,40,95.60,10968.70
2097152,20,217.39,9646.74
4194304,10,409.00,10255.01
8388608,5,897.90,9342.46
16777216,2,3224.44,5203.14
33554432,1,8464.05,3964.34
67108864,1,17021.50,3942.59
134217728,1,33935.13,3955.13
268435456,1,67871.02,3955.08
